,MM_Stage2Filtered,RSSCORE,RSSCORE_D1,RSSCORE_D5,RSSCORE_D10,RSSCORE_D15,RSSCORE_D20,SCTRSCORE,SCTRSCORE_D1,SCTRSCORE_D5,SCTRSCORE_D10,SCTRSCORE_D15,SCTRSCORE_D20,MRSQUARE,MRSQUARE_D1,MRSQUARE_D5,MRSQUARE_D10,MRSQUARE_D15,MRSQUARE_D20,RSSCORE_SECTOR_RANK,SCTRSCORE_SECTOR_RANK,MRSQUARE_SECTOR_RANK,TR.GICSINDUSTRY,TR.GICSINDUSTRYGROUP,TR.GICSSECTOR,RSSCORE_SECTOR_MEDIAN,SCTRSCORE_SECTOR_MEDIAN,MRSQUARE_SECTOR_MEDIAN,RSSCORE_SECTOR_BEST,SCTRSCORE_SECTOR_BEST,MRSQUARE_SECTOR_BEST
PFGC,False,82.23180076628353,-1.1973180076628438,-2.2988505747126453,12.787356321839084,22.509578544061306,13.553639846743296,79.67,-3.5,-5.219999999999999,9.799999999999995,17.64,17.4,66.3,-1.1000000000000083,-2.4000000000000057,-7.0,-12.300000000000011,-17.900000000000006,29.0,49.0,41.0,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
PFIS,False,81.27394636015326,2.3946360153256734,9.482758620689664,15.996168582375477,10.296934865900385,6.848659003831429,85.27,4.640000000000001,13.289999999999992,23.77,19.27,10.709999999999994,62.8,1.6000000000000014,7.999999999999993,13.0,11.699999999999996,11.499999999999991,24.0,22.0,62.0,Banks,Banks,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
PK,False,78.2088122605364,1.1973180076628438,11.44636015325672,21.408045977011497,41.57088122605365,19.77969348659004,82.88,0.0999999999999943,7.319999999999993,16.64,47.3,18.83999999999999,64.4,0.8000000000000043,5.20000000000001,8.100000000000009,5.300000000000011,0.2000000000000028,46.0,34.0,94.0,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
PLD,True,88.60153256704982,-3.831417624521066,-2.8256704980842784,3.06513409961687,-2.059386973180068,0.5747126436781684,86.94,-6.700000000000003,-3.5,4.489999999999995,-4.740000000000009,-1.6299999999999957,86.4,1.5000000000000142,8.299999999999997,12.400000000000006,14.200000000000005,23.000000000000007,18.0,19.0,18.0,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
PNW,False,62.691570881226056,-5.124521072796924,-11.637931034482762,-9.09961685823754,-11.781609195402297,-9.051724137931032,78.67,-2.769999999999996,-7.510000000000005,-3.969999999999999,-6.700000000000003,-5.260000000000005,84.2,-0.7999999999999972,0.8000000000000114,1.5000000000000142,1.1000000000000083,0.6000000000000085,44.0,34.0,29.0,Electric Utilities,Utilities,Utilities,78.40038314176245,84.46,82.3,SJI,SJI,SJI
POST,False,75.95785440613027,0.8620689655172384,1.67624521072797,7.902298850574709,15.61302681992337,29.310344827586206,88.28,-0.2399999999999948,-1.9599999999999935,7.650000000000006,13.099999999999994,35.1,73.0,2.6000000000000085,11.4,27.7,41.0,50.9,42.0,33.0,34.0,Food Products,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
PPL,False,65.80459770114942,-0.3831417624521123,-3.735632183908052,3.591954022988503,0.7662835249041962,9.291187739463597,76.61,0.1400000000000005,-4.829999999999998,3.0999999999999943,1.6200000000000043,8.219999999999999,67.4,2.5,12.1,23.10000000000001,30.500000000000007,41.0,41.0,37.0,49.0,Electric Utilities,Utilities,Utilities,78.40038314176245,84.46,82.3,SJI,SJI,SJI
PRA,False,68.9176245210728,-1.3888888888889,0.6704980842911823,-9.674329501915707,-8.955938697318018,-10.632183908045974,70.64,1.25,-5.969999999999999,-5.969999999999999,-10.519999999999996,-13.099999999999994,79.10000000000001,0.1000000000000085,0.0,0.0,0.6000000000000085,3.4000000000000057,71.0,70.0,28.0,Insurance,Insurance,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
PRDO,False,75.19157088122606,5.747126436781613,5.555555555555557,13.98467432950192,20.88122605363985,23.27586206896552,78.53,4.400000000000006,0.769999999999996,4.689999999999998,12.960000000000008,15.78,83.2,0.9000000000000057,9.100000000000009,19.800000000000004,29.3,32.7,35.0,32.0,18.0,Diversified Consumer Services,Consumer Services,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
PRGS,False,80.31609195402298,5.172413793103445,8.429118773946357,13.888888888888886,21.74329501915708,21.647509578544053,77.81,3.4399999999999977,3.0600000000000023,13.150000000000006,22.480000000000004,20.04,73.6,2.200000000000003,7.699999999999989,12.599999999999994,15.4,21.79999999999999,42.0,41.0,44.0,Software,Software & Services,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
PSB,False,91.61877394636016,0.8620689655172384,16.331417624521066,24.71264367816092,23.65900383141762,29.21455938697318,94.84,1.1000000000000083,23.06,29.180000000000007,24.63000000000001,23.49000000000001,78.5,4.400000000000006,14.6,22.7,31.6,45.0,10.0,6.0,44.0,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
PSMT,False,77.72988505747126,2.155172413793096,12.547892720306509,4.932950191570882,14.559386973180082,22.413793103448285,82.26,1.3400000000000034,2.730000000000004,9.14,9.710000000000008,21.330000000000005,91.3,0.5,4.299999999999997,5.700000000000003,8.799999999999997,8.900000000000006,38.0,45.0,12.0,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
QLYS,True,88.64942528735632,-0.239463601532563,0.6226053639846754,-2.5383141762452084,-0.6226053639846754,-2.155172413793096,80.11,-5.829999999999998,-5.060000000000002,-11.519999999999996,-4.829999999999998,-10.420000000000002,86.2,0.5,4.300000000000011,5.599999999999994,8.700000000000003,11.700000000000005,21.0,33.0,23.0,Software,Software & Services,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
REXR,True,91.57088122605364,-1.628352490421463,-1.4367816091954069,6.800766283524894,3.687739463601517,7.614942528735625,92.59,-2.4799999999999898,-0.8100000000000023,7.510000000000005,1.4399999999999975,4.400000000000006,83.89999999999999,1.5,8.899999999999991,16.19999999999999,22.499999999999996,37.29999999999999,11.0,11.0,26.5,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
RHP,True,88.9367816091954,-1.4367816091954069,4.022988505747136,5.02873563218391,15.22988505747128,12.787356321839084,84.89,-2.25,-0.6200000000000045,2.390000000000001,19.56,9.709999999999994,73.9,0.4000000000000057,3.8000000000000114,4.700000000000017,4.1000000000000085,4.700000000000017,17.0,26.0,63.0,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
RLI,False,84.2911877394636,1.5804597701149277,2.9214559386973065,18.72605363984674,16.13984674329501,19.68390804597701,88.33,3.539999999999992,-1.2000000000000028,19.129999999999995,10.090000000000003,12.149999999999991,86.6,1.5,8.399999999999991,15.5,20.499999999999982,25.7,18.0,13.0,15.0,Insurance,Insurance,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
ROCC,False,94.20498084291188,-1.580459770114942,-2.3946360153256734,-3.975095785440601,-3.065134099616856,-2.4425287356321803,82.45,1.6800000000000068,-0.5699999999999932,-12.099999999999994,-0.3299999999999983,-0.6700000000000017,80.10000000000001,-0.5999999999999943,-5.399999999999992,-5.299999999999983,-7.699999999999989,-11.5,56.0,66.0,65.0,"Oil, Gas & Consumable Fuels",Energy,Energy,95.06704980842912,93.83,91.6,CRK,NEX,TELL
RSG,False,83.9080459770115,-0.4310344827586192,6.944444444444443,8.285440613026822,2.9214559386973207,9.14750957854406,83.98,-0.6700000000000017,10.0,14.64,5.640000000000001,11.240000000000007,82.69999999999999,2.09999999999998,8.099999999999994,12.5,17.299999999999983,23.599999999999994,39.0,39.0,54.5,Commercial Services & Supplies,Commercial  & Professional Services,Industrials,51.053639846743295,49.88,47.7,CAR,CNR,AVAV
SANM,False,74.2816091954023,1.580459770114942,10.296934865900385,12.978927203065131,19.300766283524908,17.193486590038304,80.58,2.200000000000003,13.439999999999998,22.52,30.8,23.91,64.3,0.0999999999999943,-1.2000000000000028,-3.4000000000000057,-7.700000000000003,-7.700000000000003,52.0,30.0,67.0,"Electronic Equipment, Instruments & Components",Technology Hardware & Equipment,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
SCI,False,80.65134099616859,0.0478927203065211,-1.7241379310344769,-1.1015325670498015,-3.3045977011494188,5.076628352490417,76.37,-0.769999999999996,-2.640000000000001,-9.429999999999993,-9.61999999999999,4.490000000000009,85.8,0.5,4.899999999999992,12.099999999999994,21.599999999999994,32.099999999999994,25.0,37.0,15.0,Diversified Consumer Services,Consumer Services,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
SEB,False,81.65708812260536,6.609195402298852,3.2088122605363907,4.118773946360136,7.327586206896541,9.530651340996172,87.28,6.700000000000003,9.180000000000009,11.570000000000007,16.739999999999995,22.19,84.6,1.0,3.5999999999999943,5.799999999999997,9.899999999999991,12.799999999999995,31.0,36.0,23.0,Food Products,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
SENEA,False,86.0632183908046,0.0478927203065069,1.0057471264367877,5.172413793103445,18.19923371647509,27.442528735632187,87.61,0.5699999999999932,3.299999999999997,7.790000000000006,24.200000000000003,31.51,89.8,1.0,3.799999999999997,4.299999999999997,4.299999999999997,4.299999999999997,22.0,34.0,14.0,Food Products,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
SHO,False,79.6934865900383,-0.5747126436781684,7.136015325670499,21.74329501915708,37.8831417624521,29.693486590038304,82.31,0.1000000000000085,7.420000000000002,18.180000000000007,41.8,25.830000000000005,71.1,1.5,7.199999999999996,12.699999999999996,12.9,11.799999999999995,41.0,35.0,76.5,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
SIGI,False,75.67049808429118,-2.0593869731800822,2.490421455938701,-2.0593869731800822,-6.657088122605373,-8.572796934865906,77.04,0.6700000000000017,6.550000000000011,3.300000000000012,-4.739999999999995,-6.649999999999992,82.39999999999999,-0.2999999999999971,-0.6000000000000085,-3.8000000000000114,-5.200000000000003,-5.200000000000003,46.0,42.0,22.0,Insurance,Insurance,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
SM,False,96.98275862068964,0.5268199233716473,1.4846743295019138,-0.239463601532563,-1.0057471264367877,-0.3352490421455911,79.72,3.5799999999999983,2.6799999999999926,-15.549999999999995,-15.260000000000003,-13.060000000000002,76.3,-1.3000000000000114,-9.0,-11.799999999999995,-13.0,-15.700000000000005,32.0,71.0,73.0,"Oil, Gas & Consumable Fuels",Energy,Energy,95.06704980842912,93.83,91.6,CRK,NEX,TELL
SON,False,71.4080459770115,4.597701149425291,2.7777777777777857,0.7662835249042104,0.2873563218390842,5.50766283524905,83.12,4.310000000000002,3.1099999999999994,3.730000000000004,5.840000000000003,10.86,85.9,1.1000000000000083,3.6000000000000085,6.299999999999997,8.900000000000006,10.200000000000005,43.0,36.0,27.0,Containers & Packaging,Materials,Materials,63.793103448275865,67.0,59.0,IPI,CF,IPI
STRA,False,69.97126436781609,-0.095785440613028,-6.1781609195402325,-7.9980842911877374,2.250957854406124,15.660919540229884,74.32,5.839999999999989,-3.9200000000000017,-9.13000000000001,-5.400000000000006,12.009999999999993,95.5,0.5,3.5999999999999943,7.200000000000003,12.299999999999995,15.699999999999989,47.0,41.0,3.0,Diversified Consumer Services,Consumer Services,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
STZ,False,81.94444444444444,1.772030651340998,2.7777777777777857,7.854406130268202,12.5,27.729885057471257,90.05,1.2399999999999949,0.9099999999999966,3.1499999999999915,8.219999999999999,23.379999999999995,74.4,2.000000000000014,12.000000000000009,23.90000000000001,37.8,48.0,30.0,27.0,31.0,Beverages,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
SYY,False,84.19540229885058,0.095785440613028,0.6226053639846754,4.885057471264375,10.153256704980848,17.001915708812277,88.86,-1.7199999999999989,-1.8100000000000025,7.129999999999996,15.349999999999994,33.81,72.5,1.1000000000000083,4.599999999999994,3.899999999999992,2.4000000000000057,-2.0,26.0,30.0,36.0,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
TAP,False,84.05172413793103,0.28735632183907,8.333333333333329,0.8620689655172384,14.846743295019152,9.386973180076623,92.16,1.4899999999999949,3.5900000000000034,2.3499999999999943,21.569999999999997,11.61999999999999,86.9,0.5,4.900000000000006,8.5,7.799999999999997,2.6000000000000085,27.0,19.0,19.0,Beverages,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
TGT,False,70.92911877394637,-0.5747126436781542,0.5268199233716615,7.471264367816104,12.691570881226063,35.488505747126446,73.17,-0.2399999999999948,-2.9200000000000017,4.590000000000003,9.47,39.45,82.5,1.8999999999999917,9.200000000000005,17.5,26.7,29.8,45.0,42.0,20.0,Multiline Retail,Retailing,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
TMUS,False,60.77586206896552,-17.145593869731805,-8.237547892720308,-17.959770114942522,-16.810344827586214,-1.580459770114949,72.41,-10.659999999999997,-5.109999999999999,-8.36,-8.939999999999998,5.5,79.10000000000001,-0.5999999999999943,-2.999999999999986,-8.599999999999994,-11.199999999999989,-11.5,15.0,10.0,8.0,Wireless Telecommunication Services,Telecommunication Services,Communication Services,37.40421455938697,29.94,46.3,GOGO,GOGO,GOGO
TMX,False,79.59770114942529,0.8141762452107315,7.662835249042146,15.565134099616856,16.954022988505756,22.605363984674327,87.04,-0.289999999999992,4.109999999999999,9.760000000000003,5.02000000000001,10.710000000000008,78.60000000000001,2.200000000000003,5.400000000000006,4.700000000000003,6.6000000000000085,10.5,27.0,16.0,26.0,Diversified Consumer Services,Consumer Services,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
TTMI,False,64.89463601532567,0.7662835249042104,6.03448275862069,16.4272030651341,7.710727969348653,7.327586206896555,75.27,0.1899999999999977,9.319999999999991,17.499999999999993,3.530000000000001,-7.560000000000002,75.7,1.5,7.399999999999991,16.400000000000006,21.0,27.90000000000001,74.0,48.0,39.0,"Electronic Equipment, Instruments & Components",Technology Hardware & Equipment,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
TWI,True,98.27586206896552,0.143678160919535,0.5747126436781542,0.9578544061302664,2.8735632183907995,0.3352490421455911,98.95,-0.2399999999999948,-0.3799999999999954,0.0,0.480000000000004,-0.5699999999999932,97.4,0.0,0.0,0.3999999999999915,1.0,2.200000000000003,4.0,2.0,8.0,Machinery,Capital Goods,Industrials,51.053639846743295,49.88,47.7,CAR,CNR,AVAV
UE,False,76.19731800766284,0.5747126436781684,4.1187739463601645,6.896551724137936,15.708812260536403,12.595785440613028,79.2,0.2400000000000091,-3.009999999999991,5.1200000000000045,14.060000000000002,11.86,81.69999999999999,1.799999999999983,5.799999999999983,12.5,18.599999999999987,20.099999999999987,53.0,40.0,32.5,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
UFCS,False,89.65517241379311,-0.8141762452107173,0.8620689655172384,2.2988505747126453,0.9099616858237596,-1.2452107279693363,94.93,0.0500000000000113,0.0,3.970000000000013,2.440000000000012,0.9100000000000108,92.1,0.3000000000000113,1.3000000000000114,-0.2000000000000028,-1.8999999999999917,-2.6999999999999886,12.0,5.0,5.0,Insurance,Insurance,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
ULTA,False,85.15325670498083,-2.3467432950191665,0.8620689655172384,-0.1436781609195492,3.63984674329501,14.31992337164749,83.64,-3.5900000000000034,2.430000000000007,0.2300000000000039,13.629999999999995,10.799999999999995,86.0,0.2999999999999971,3.8000000000000114,5.5,11.099999999999994,19.89999999999999,16.0,21.0,14.0,Specialty Retail,Retailing,Consumer Discretionary,31.369731800766285,38.16,37.05,DDS,MUSA,TEN
USFD,False,80.84291187739464,0.1915708812260561,9.482758620689651,21.264367816091955,28.25670498084292,15.181992337164758,82.64,-1.8199999999999927,2.390000000000001,20.42,29.75,20.660000000000004,60.0,0.9000000000000057,4.499999999999993,2.4000000000000057,-2.6000000000000014,-11.599999999999994,33.0,44.0,48.0,Food & Staples Retailing,Food & Staples Retailing,Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
USPH,False,69.44444444444444,4.262452107279685,9.482758620689658,3.544061302681996,12.547892720306509,12.835249042145591,79.39,8.280000000000001,6.549999999999997,3.8299999999999983,15.829999999999998,30.270000000000003,76.8,1.7999999999999972,5.299999999999997,5.099999999999994,3.0,4.700000000000003,73.0,43.0,86.0,Health Care Providers & Services,Health Care Equipment & Services,Health Care,37.78735632183909,25.44,56.39999999999999,LNTH,LNTH,LNTH
UTL,False,75.33524904214559,-0.0478927203065211,-1.724137931034491,0.3352490421455911,-7.088122605363992,3.975095785440601,91.58,3.539999999999992,2.0999999999999943,8.459999999999994,6.019999999999996,21.42,69.39999999999999,0.5999999999999943,-1.8000000000000114,-9.500000000000014,-13.200000000000005,-17.80000000000001,33.0,10.0,47.0,Multi-Utilities,Utilities,Utilities,78.40038314176245,84.46,82.3,SJI,SJI,SJI
UVV,False,87.30842911877394,3.591954022988503,3.496168582375475,6.657088122605359,4.022988505747122,11.350574712643676,91.15,0.0900000000000034,-1.1499999999999917,3.730000000000004,1.5300000000000011,6.930000000000007,86.2,1.7000000000000028,7.700000000000003,14.5,16.200000000000003,18.200000000000003,18.0,24.0,21.0,Tobacco,"Food, Beverage & Tobacco",Consumer Staples,74.37739463601532,82.26,63.8,VERU,VERU,VERU
VMI,False,81.0823754789272,2.0114942528735757,-2.9214559386973207,17.52873563218391,18.77394636015326,23.18007662835249,84.98,1.5700000000000074,-5.599999999999994,15.829999999999998,20.27000000000001,20.61,91.7,1.2999999999999972,6.800000000000011,15.799999999999995,22.40000000000001,28.5,51.0,35.0,25.0,Construction & Engineering,Capital Goods,Industrials,51.053639846743295,49.88,47.7,CAR,CNR,AVAV
WABC,False,70.49808429118774,-0.4310344827586334,-0.5747126436781684,8.141762452107272,3.35249042145594,3.35249042145594,80.39,0.8100000000000023,-0.5799999999999983,16.310000000000002,11.329999999999998,13.909999999999997,65.60000000000001,-0.1999999999999886,0.9000000000000057,-2.200000000000003,-8.199999999999989,-13.799999999999995,64.0,34.0,53.0,Banks,Banks,Financials,45.54597701149425,47.06,29.6,AMRK,BRK.B,FHN
WEX,False,70.06704980842912,7.9501915708812305,9.72222222222222,8.572796934865906,28.879310344827587,19.06130268199233,80.01,3.5900000000000034,20.330000000000005,21.760000000000005,32.09,12.63000000000001,67.10000000000001,0.4000000000000057,-5.099999999999994,-11.899999999999991,-17.39999999999999,-23.099999999999994,60.0,34.0,60.0,IT Services,Software & Services,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
WM,False,85.39272030651341,-0.8620689655172384,12.883141762452112,13.74521072796935,7.854406130268188,18.29501915708812,86.56,-1.1499999999999917,16.930000000000007,19.27,7.790000000000006,17.930000000000007,87.5,1.2999999999999972,7.5,12.099999999999994,20.099999999999994,27.700000000000003,35.0,29.0,37.5,Commercial Services & Supplies,Commercial  & Professional Services,Industrials,51.053639846743295,49.88,47.7,CAR,CNR,AVAV
WRK,False,67.1455938697318,1.819923371647505,0.8620689655172384,1.915708812260533,15.18199233716475,17.385057471264368,85.6,3.059999999999988,5.059999999999988,9.799999999999995,27.3,33.99999999999999,75.9,1.5,4.900000000000006,9.400000000000006,11.700000000000005,7.1000000000000085,46.0,30.0,38.0,Containers & Packaging,Materials,Materials,63.793103448275865,67.0,59.0,IPI,CF,IPI
WWE,False,90.03831417624522,0.3352490421456053,3.8793103448276014,9.674329501915722,4.358237547892742,2.1551724137931103,75.04,-2.4299999999999926,-0.1400000000000005,5.5,-4.72999999999999,-6.829999999999998,84.89999999999999,-1.3000000000000114,-2.6000000000000085,-5.1000000000000085,-7.90000000000002,-9.5,3.0,9.0,5.0,Entertainment,Media & Entertainment,Communication Services,37.40421455938697,29.94,46.3,GOGO,GOGO,GOGO
XHR,False,84.81800766283524,-1.293103448275872,4.6934865900383045,13.936781609195393,26.62835249042145,13.69731800766283,83.69,-1.2900000000000065,3.009999999999991,10.090000000000003,28.26,10.47,73.5,0.0999999999999943,2.200000000000003,2.6000000000000085,-3.6000000000000085,-6.200000000000003,29.0,30.0,66.0,Equity Real Estate Investment Trusts (REITs),Real Estate,Real Estate,69.15708812260536,68.24,71.15,APTS,APTS,FPI
XOM,True,95.45019157088124,0.5268199233716473,1.1973180076628438,0.6226053639846754,-0.143678160919535,0.4789272030651403,96.65,-0.0999999999999943,1.5800000000000125,1.240000000000009,1.960000000000008,3.300000000000012,80.2,1.0999999999999943,0.5,-3.3999999999999915,-7.899999999999991,-13.100000000000009,42.0,31.0,64.0,"Oil, Gas & Consumable Fuels",Energy,Energy,95.06704980842912,93.83,91.6,CRK,NEX,TELL
ZEN,False,88.02681992337165,7.327586206896555,6.513409961685824,17.00191570881225,27.921455938697317,34.099616858237546,90.24,5.829999999999998,19.129999999999995,20.66,19.559999999999988,23.099999999999994,87.4,-0.5999999999999943,-2.3999999999999915,-4.700000000000003,-6.099999999999994,-6.299999999999997,23.0,12.0,22.0,Software,Software & Services,Information Technology,44.6360153256705,36.585,45.1,POLY,MGI,POLY
